id_maquina,timestamp,falha_72h,probabilidade_v1,predicao_v1,probabilidade_v2,predicao_v2
M01,2026-05-04 00:00:00,0,0.0237703,0,0.0015008125,0
M02,2026-05-04 00:00:00,0,0.6046754166666666,1,0.2393836750000001,0
M03,2026-05-04 00:00:00,1,0.7872766,1,0.5526186625,1
M04,2026-05-04 00:00:00,0,0.06533886666666668,0,0.0155710875,0
M05,2026-05-04 00:00:00,0,0.019851149999999998,0,0.003962925000000001,0
M06,2026-05-04 00:00:00,0,0.14949895000000002,0,0.05007767500000001,0
M07,2026-05-04 00:00:00,0,0.027937533333333337,0,0.0025703999999999996,0
M08,2026-05-04 00:00:00,1,0.60369865,1,0.5775300875,1
M09,2026-05-04 00:00:00,0,0.03251963333333333,0,0.0026341,0
M10,2026-05-04 00:00:00,0,0.017670133333333334,0,0.0008274625000000001,0
M11,2026-05-04 00:00:00,0,0.0,0,0.0,0
M12,2026-05-04 00:00:00,0,0.018628650000000004,0,0.0021671875,0
M13,2026-05-04 00:00:00,0,0.006654950000000001,0,0.0,0
M14,2026-05-04 00:00:00,0,0.0078431,0,3.9187500000000004e-05,0
M15,2026-05-04 00:00:00,0,0.010498116666666666,0,0.004429762500000001,0
M16,2026-05-04 00:00:00,0,0.05530558333333334,0,0.0094699,0
M17,2026-05-04 00:00:00,0,0.0,0,0.0,0
M18,2026-05-04 00:00:00,0,0.42666961666666664,0,0.2953665375,0
M19,2026-05-04 00:00:00,0,0.047157316666666664,0,0.0103980375,0
M20,2026-05-04 00:00:00,0,0.015501016666666667,0,0.0013877625,0
M21,2026-05-04 00:00:00,1,0.9623470499999999,1,0.8670780375,1
M22,2026-05-04 00:00:00,0,0.009885083333333333,0,0.0,0
M23,2026-05-04 00:00:00,0,0.4880595666666666,0,0.11605093749999998,0
M24,2026-05-04 00:00:00,0,0.0,0,0.0,0
M25,2026-05-04 00:00:00,0,0.03927761666666667,0,0.003289475,0
M01,2026-05-04 01:00:00,0,0.039159216666666656,0,0.0072906375,0
M02,2026-05-04 01:00:00,0,0.6117517666666666,1,0.15057047500000004,0
M03,2026-05-04 01:00:00,1,0.9283851166666662,1,0.7504018874999999,1
M04,2026-05-04 01:00:00,0,0.014141516666666668,0,0.0004761,0
M05,2026-05-04 01:00:00,0,0.018002883333333337,0,0.00045152500000000004,0
M06,2026-05-04 01:00:00,0,0.10196551666666669,0,0.0178655375,0
M07,2026-05-04 01:00:00,0,0.07099891666666668,0,0.007115487499999999,0
M08,2026-05-04 01:00:00,1,0.8429833999999999,1,0.7572991124999998,1
M09,2026-05-04 01:00:00,0,0.02122635,0,0.00020605,0
M10,2026-05-04 01:00:00,0,0.0,0,0.0,0
M11,2026-05-04 01:00:00,0,0.0,0,0.0,0
M12,2026-05-04 01:00:00,0,0.023936950000000002,0,0.021985187500000003,0
M13,2026-05-04 01:00:00,0,0.015314050000000001,0,0.0,0
M14,2026-05-04 01:00:00,0,0.00497955,0,0.0,0
M15,2026-05-04 01:00:00,0,0.007493033333333333,0,0.0040669375,0
M16,2026-05-04 01:00:00,0,0.04406308333333333,0,0.007686412500000001,0
M17,2026-05-04 01:00:00,0,0.0,0,0.0,0
M18,2026-05-04 01:00:00,0,0.40369475,0,0.20885122500000003,0
M19,2026-05-04 01:00:00,0,0.03906891666666666,0,0.011507125,0
M20,2026-05-04 01:00:00,0,0.015068416666666666,0,0.001517975,0
M21,2026-05-04 01:00:00,1,0.9550872666666665,1,0.8047816999999998,1
M22,2026-05-04 01:00:00,0,0.0,0,0.0,0
M23,2026-05-04 01:00:00,0,0.5445041166666668,1,0.14057267499999998,0
M24,2026-05-04 01:00:00,0,0.0,0,0.0,0
M25,2026-05-04 01:00:00,0,0.0211334,0,0.0009574124999999999,0
M01,2026-05-04 02:00:00,0,0.01520566666666667,0,0.0025031999999999997,0
M02,2026-05-04 02:00:00,0,0.6608328833333333,1,0.20650202499999998,0
M03,2026-05-04 02:00:00,1,0.916272833333333,1,0.7879912,1
M04,2026-05-04 02:00:00,0,0.018389783333333336,0,0.0004761,0
M05,2026-05-04 02:00:00,0,0.019675733333333334,0,0.00045152500000000004,0
M06,2026-05-04 02:00:00,0,0.25232683333333333,0,0.07470248749999998,0
M07,2026-05-04 02:00:00,0,0.023007200000000002,0,0.000801875,0
M08,2026-05-04 02:00:00,1,0.8488847499999999,1,0.7572059624999999,1
M09,2026-05-04 02:00:00,0,0.025826783333333336,0,0.00020605,0
M10,2026-05-04 02:00:00,0,0.0021071166666666668,0,0.0,0
M11,2026-05-04 02:00:00,0,0.0,0,0.0,0
M12,2026-05-04 02:00:00,0,0.027465350000000003,0,0.009181325,0
M13,2026-05-04 02:00:00,0,0.015314050000000001,0,0.0,0
M14,2026-05-04 02:00:00,0,0.0029199833333333333,0,0.0,0
M15,2026-05-04 02:00:00,0,0.021826633333333335,0,0.00045152500000000004,0
M16,2026-05-04 02:00:00,0,0.2360489,0,0.023981637499999996,0
M17,2026-05-04 02:00:00,0,0.0,0,0.0,0
M18,2026-05-04 02:00:00,0,0.3785243999999999,0,0.15763191250000003,0
M19,2026-05-04 02:00:00,0,0.13035495,0,0.053909937500000005,0
M20,2026-05-04 02:00:00,0,0.015068416666666666,0,0.001517975,0
M21,2026-05-04 02:00:00,1,0.9550028,1,0.8265767875000002,1
M22,2026-05-04 02:00:00,0,0.0,0,0.0,0
M23,2026-05-04 02:00:00,0,0.5574891833333334,1,0.084776575,0
M24,2026-05-04 02:00:00,0,0.0,0,0.0,0
M25,2026-05-04 02:00:00,0,0.0014508166666666667,0,5.2812499999999996e-05,0
M01,2026-05-04 03:00:00,0,0.01475496666666667,0,0.0005709125000000001,0
M02,2026-05-04 03:00:00,0,0.6177732166666666,1,0.17946365000000003,0
M03,2026-05-04 03:00:00,1,0.8154927166666666,1,0.6138336499999999,1
M04,2026-05-04 03:00:00,0,0.024007433333333335,0,0.0024038875,0
M05,2026-05-04 03:00:00,0,0.0201614,0,0.004506400000000001,0
M06,2026-05-04 03:00:00,0,0.14439311666666665,0,0.030964162500000003,0
M07,2026-05-04 03:00:00,0,0.01839765,0,0.002014425,0
M08,2026-05-04 03:00:00,1,0.8482122833333332,1,0.7520427374999998,1
M09,2026-05-04 03:00:00,0,0.02731415,0,0.002587,0
M10,2026-05-04 03:00:00,0,0.03211716666666667,0,0.0208659,0
M11,2026-05-04 03:00:00,0,0.0,0,0.0,0
M12,2026-05-04 03:00:00,0,0.01819255,0,0.009806325000000001,0
M13,2026-05-04 03:00:00,0,0.00708755,0,0.0,0
M14,2026-05-04 03:00:00,0,0.00233235,0,4.6212500000000005e-05,0
M15,2026-05-04 03:00:00,0,0.008398583333333333,0,0.0007001125000000001,0
M16,2026-05-04 03:00:00,0,0.25775691666666667,0,0.0238526125,0
M17,2026-05-04 03:00:00,0,0.0,0,0.0,0
M18,2026-05-04 03:00:00,0,0.32540695,0,0.14959392500000002,0
M19,2026-05-04 03:00:00,0,0.15333786666666666,0,0.05394934999999999,0
M20,2026-05-04 03:00:00,0,0.013678983333333332,0,0.0013877625,0
M21,2026-05-04 03:00:00,1,0.8954065666666667,1,0.7218389000000001,1
M22,2026-05-04 03:00:00,0,0.015248016666666668,0,0.0,0
M23,2026-05-04 03:00:00,0,0.76941575,1,0.3252537625000001,0
M24,2026-05-04 03:00:00,0,0.0,0,0.0,0
M25,2026-05-04 03:00:00,0,0.0018834166666666665,0,5.2812499999999996e-05,0
M01,2026-05-04 04:00:00,0,0.01610831666666667,0,0.0026547999999999997,0
M02,2026-05-04 04:00:00,0,0.64140085,1,0.1881811375,0
M03,2026-05-04 04:00:00,1,0.9399553666666662,1,0.7743799125,1
M04,2026-05-04 04:00:00,0,0.03292535,0,0.0017094375000000002,0
M05,2026-05-04 04:00:00,0,0.06399003333333333,0,0.0035683624999999996,0
M06,2026-05-04 04:00:00,0,0.126536,0,0.031833887500000005,0
M07,2026-05-04 04:00:00,0,0.015745300000000004,0,0.0005094375000000001,0
M08,2026-05-04 04:00:00,1,0.7508116833333333,1,0.4896002000000001,0
M09,2026-05-04 04:00:00,0,0.015520299999999999,0,0.00020605,0
M10,2026-05-04 04:00:00,0,0.011992200000000001,0,0.0,0
M11,2026-05-04 04:00:00,0,0.0,0,0.0,0
M12,2026-05-04 04:00:00,0,0.026343633333333335,0,0.0037091625000000004,0
M13,2026-05-04 04:00:00,0,0.00708755,0,0.0,0
M14,2026-05-04 04:00:00,0,0.0029199833333333333,0,4.6212500000000005e-05,0
M15,2026-05-04 04:00:00,0,0.0273992,0,0.009395437500000001,0
M16,2026-05-04 04:00:00,0,0.17289209999999997,0,0.0307143375,0
